idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
905,강원,905,곰펜션,Hongcheon Gom Pension,펜션,3급,,강원 홍천군 서면 팔봉산로 1047-4,9.2,,,,http://www.gompension.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524584?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
906,강원,906,강릉 소리민박펜션,Gangneung Sori Pension,펜션,3급,,강원도 강릉시 옥계면 영밑길 122-5,,,,,http://sorihouse.alltheway.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070524160?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
907,강원,907,홍천 강가애펜션,Hongcheon Ganggaae,펜션,4급,,서면 도롱골길147번길 14,5.4,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7232060?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
908,강원,908,횡성 뉴온누리펜션,Hoengseong New Onnuri Pension,펜션,2급,,강원 횡성군 우천면 경강로 3522,9.6,,,,http://page.yapen.co.kr/20634,https://hotels.naver.com/KR1000013/hotels/KYK9037785?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
909,강원,909,버드나무 펜션,Yangyang Budtree Pension,펜션,1급,,강현면 정암1길 63,7.8,,,,http://www.budtree.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5286298?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
910,강원,910,홍천 공작골펜션,Hongcheon Gongjakgol Pension,펜션,2급,,강원도 홍천군 동면 공작산로1435,,,,,https://gongjakgol.qshop.ai/,https://hotels.naver.com/KR1000013/hotels/KYK1070592932?adultCnt=2&pageIndex=65&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
911,강원,911,고성 모하비펜션,Goseong Mojave Pension,펜션,2급,,강원도 고성군 죽왕면 공현진해변길 95-3,9.8,,,,https://homepage.staymg.com/%EA%B3%A0%EC%84%B1%EB%AA%A8%ED%95%98%EB%B9%84%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK7231647?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
912,강원,912,다산방 펜션,Dasanbang Pension,펜션,1급,,서면 버들골길 11,7,7.5,,,http://dasanbang.com/,https://hotels.naver.com/KR1000013/hotels/KYK6247692?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
913,강원,913,선영아 사랑해 펜션,Pyeongchang I Love Sunyeong Pension,펜션,3급,070-4234-1486,방림면 월암길 3-6,7.2,,,,https://map.naver.com/p/entry/place/19494050,https://hotels.naver.com/KR1000013/hotels/N3112528?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
914,강원,914,알프스 클럽,Hoengseong Alps Club Pension,펜션,2급,033-342-2030,두원2길 45-25,,,,,http://alpsclub.staynt.co.kr/,https://hotels.naver.com/KR1000013/hotels/N2683392?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
915,강원,915,삼척 솔바다펜션(용화해수욕장 바로앞),Samcheok Solbada Pension (right in front of Yonghwa Beach),펜션,3급,,강원도 삼척시 근덕면 용화해변길 34-6,,,,,https://homepage.staymg.com/%EC%82%BC%EC%B2%99%EC%86%94%EB%B0%94%EB%8B%A4%ED%8E%9C%EC%85%98%EC%9A%A9%ED%99%94%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5%EB%B0%94%EB%A1%9C%EC%95%9E,https://hotels.naver.com/KR1000013/hotels/KYK1070821478?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
916,강원,916,헤르메스 펜션,Hermes pension,펜션,2급,070-8122-2446,주문진읍 오리나루3길 26-6,,,,,,https://hotels.naver.com/KR1000013/hotels/N3015144?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
917,강원,917,언덕위에바다 201 & 202,The Sea On The Hill 201 And 202,펜션,3급,,현남면 개매길 346-1,,,,,,https://hotels.naver.com/KR1000013/hotels/N5258090?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
918,강원,918,언덕위에바다,The Sea on the Hill,펜션,3급,,현남면 개매길 337-14,,,,,,https://hotels.naver.com/KR1000013/hotels/N5258100?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
919,강원,919,리버웍 펜션,Riverwalk Pension Chuncheon,펜션,2급,033-262-9601,남산면 북한강변길 840,,,,,http://www.xn--oy2b25cy7m.com/,https://hotels.naver.com/KR1000013/hotels/N3868912?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
920,강원,920,양양 해뜨는바다 오션뷰 펜션,Yangyang Sunrise Sea Pension,펜션,2급,,강원도 양양군 손양면 선사유적로316-68,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070524925?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
921,강원,921,마젤란펜션,Magellan Pension,펜션,2급,033-661-2171,주문진읍 해안로 1921,,,,,,https://hotels.naver.com/KR1000013/hotels/N3296043?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
922,강원,922,로엔그린 펜션,Hoengseong Lohengrin,펜션,3급,033-345-2588,우천면 경강로 3518,,,,,http://lohengrinps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N2689306?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
923,강원,923,초콜릿월드 펜션,Gangchon Chocolate World Pension,펜션,2급,010-2334-4893,남산면 풀무골1길 102,,,,,http://xn--hy1br6gc1np5ff7c.com/,https://hotels.naver.com/KR1000013/hotels/N3646119?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
924,강원,924,영월 동강1박2일펜션,Yeongwol Donggang 1night 2days Pension,펜션,2급,,강원도 영월군 영월읍 동강로 230,9.1,,,,http://www.xn--12-9t1ip0xhvkl3ohlbtzb.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524932?adultCnt=2&pageIndex=66&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
925,강원,925,강릉 주문진등대펜션,Gangneung Jumunjin Lighthouse Pension,펜션,3급,,주문진읍 시장길 2,7.6,,,,http://deungdaeps.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7843244?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
926,강원,926,산성파크 펜션,Jeongdongjin Sanseong Pensiontel,펜션,2급,033-644-5715,강동면 산성우리길 12-5,7.2,,,,http://www.jungdongjinsansungmotel.com/,https://hotels.naver.com/KR1000013/hotels/N3643339?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
927,강원,927,고향의봄 펜션,Hongcheon Home Town Spring Pension,펜션,2급,033-436-5577,서면 한치골길 984,,,,,http://www.pensionlove.com/,https://hotels.naver.com/KR1000013/hotels/N3645454?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
928,강원,928,금학팬션,Geumhak Pension,펜션,3급,,주천면 바둑골길 11-77,9.2,,,,,https://hotels.naver.com/KR1000013/hotels/N5280525?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
929,강원,929,동해월드민박,Donghae World Pension,펜션,3급,,일출로 111,6.4,,,,http://www.dh-world.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5286418?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
930,강원,930,미소하우스펜션,Hongcheon Miso House Pension,펜션,2급,,서면 개야로 357-34,,,,,,https://hotels.naver.com/KR1000013/hotels/N5130587?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
931,강원,931,평창 한뚜르펜션,Pyeongchang Hanturu Pension,펜션,1급,,강원도 평창군 봉평면 흥정계곡길 70,4,,,,http://www.hanturu.com/,https://hotels.naver.com/KR1000013/hotels/KYK8956072?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
932,강원,932,보래밸리 펜션,Borae Valley Pension,펜션,2급,033-336-3364,봉평면 보래령로 643-18,,,,,http://xn--hj2bl3b43cpvax4nu05a.kr/,https://hotels.naver.com/KR1000013/hotels/N3645703?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
933,강원,933,고성 루체루나펜션,Goseung Luceluna Pension,펜션,2급,,토성면 사진용촌길 107-5,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK9082485?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
934,강원,934,바다속으로 펜션,Sokcho Sea Pension,펜션,2급,010-3343-4550,해오름로 30,6.1,,,,,https://hotels.naver.com/KR1000013/hotels/N2680595?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
935,강원,935,횡성 위드펫빌리지,Hoengseong Withpet Village,펜션,3급,,서원면 월송석화로 183-23,,,,,https://withpetvillage.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070682260?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
936,강원,936,화이트하우스 펜션,Hongcheon White House Pension,펜션,2급,033-263-1837,남산면 홍천강변길 512,,,,,https://househong.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/N3643379?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
937,강원,937,동해 하루 펜션,Donghae Haru Pension,펜션,3급,,일출로 277-8,6.8,,,,,https://hotels.naver.com/KR1000013/hotels/N5107375?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
938,강원,938,평창 휴식공장,Pyeongchang Rest Factory (5 minutes by car from Phoenix Park),펜션,2급,,강원 평창군 봉평면 안흥동길 70-55,,,,,https://restfactory.gabia.io/,https://hotels.naver.com/KR1000013/hotels/KYK9180827?adultCnt=2&pageIndex=67&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
939,강원,939,드림펜션,Dream Pension,펜션,2급,,남산면 강촌로 100,,,,,http://d-pension.kr/,https://hotels.naver.com/KR1000013/hotels/N4557933?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
940,강원,940,강릉 SH펜션,Gangneung Sh Pension,펜션,2급,,난설헌로78번길 25,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070826492?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
941,강원,941,동해 우유펜션(어달해변),Donghae Milk Pension (Eodal Beach),펜션,2급,,강원도 동해시 일출로 161,,,,,http://milkps.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070701675?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
942,강원,942,수아르펜션,Hongcheon Suar Pension,펜션,2급,,서면 오도치길 139-68,,,,,http://suarpension.kr/,https://hotels.naver.com/KR1000013/hotels/N5284000?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
943,강원,943,강릉 영진더한옥 풀빌라,Gangneung Yeongjin The Hanok Pool Villa,펜션,2급,,강원특별자치도 강릉시 연곡면 영진길 112,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK10358764?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
944,강원,944,프로포즈 펜션,Pyeongchang Propose Pension,펜션,2급,010-3670-3554,봉평면 안흥동길 106-32,2,,,,http://starrypension.kr/,https://hotels.naver.com/KR1000013/hotels/N2689289?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
945,강원,945,영월 강을품은수 펜션,Yeongwol Gangeulpumeunsoo Pension,펜션,3급,,영월읍 태화산로 141,8.5,7,,,http://xn--939al13beudpa490o.com/,https://hotels.naver.com/KR1000013/hotels/KYK7234512?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
946,강원,946,강릉 하쿠나마타타,Gangneung Hakuna Matata,펜션,2급,,강원 강릉시 해안로 663-117,,,,,http://www.hakunamatatapoolvilla.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070751161?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
947,강원,947,어떤하루 펜션,Samcheok Someday Pension,펜션,2급,010-3014-9048,근덕면 장호안1길 16-33,,,,,http://somedayps.com/,https://hotels.naver.com/KR1000013/hotels/N3643816?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
948,강원,948,홍천 마루마리프라이빗펜션,Hongcheon Marumary Private Pension,펜션,3급,,강원도 홍천군 서면 마곡길 153,,,,,http://marumaripension.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK10377246?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
949,강원,949,영월 더박스펜션,Yeongwol The Box Pension,펜션,2급,,강원 영월군 영월읍 삼옥길 51더박스 펜션,6,,,,http://theboxps.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070302455?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
950,강원,950,오즈펜션,Oz Pension,펜션,3급,,강원 고성군 죽왕면 자작도선사길 72,9.5,,,,http://www.psoz.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7231654?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
951,강원,951,평창 코지하우스펜션,Pyeongchang Cozy House Pension,펜션,3급,,강원도 평창군 대관령면 가시머리길 52-9,,,,,https://homepage.staymg.com/%ED%8F%89%EC%B0%BD%EC%BD%94%EC%A7%80%ED%95%98%EC%9A%B0%EC%8A%A4%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK1070681482?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
952,강원,952,춘천 삼포길풀빌라,Chuncheon Sampogil Pool Villa,펜션,3급,,강원도 춘천시 신동면 김유정로 1131-1 (증리),,,,,http://xn--wk0b346ab5n.com/,https://hotels.naver.com/KR1000013/hotels/KYK7230627?adultCnt=2&pageIndex=68&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
953,강원,953,홍천 리버뷰 소나무펜션,Hongcheon River View Sonamu Pension,펜션,2급,,내촌면 아홉사리로 164-46,,,,,http://www.xn--sk4b19rvsfy0c.kr/,https://hotels.naver.com/KR1000013/hotels/KYK8965423?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
954,강원,954,캠프Y 펜션,Chuncheon Camp Y (Camp Y),펜션,2급,,남산면 서백길 496-21,,,,,http://xn--y-lf0gs7n.com/,https://hotels.naver.com/KR1000013/hotels/N3646172?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
955,강원,955,도로시 펜션,Daegwallyeongdorothy Pension,펜션,4급,010-8889-4467,대관령면 솔봉로 157-6,,,,,,https://hotels.naver.com/KR1000013/hotels/N3118831?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
956,강원,956,홍천 노네임풀빌라,Hongcheon Noname Pool Villa,펜션,1급,,강원 홍천군 서면 개야마을길 200,,,,,http://nonamepoolvilla.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070292222?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
957,강원,957,구름타고온선녀 펜션,Inje Gooreumtagoonseonnye Pension,펜션,3급,,북면 십이선녀탕길 69-14,10,,,,https://3005393.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/N5130330?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
958,강원,958,골드캐슬 펜션,Gold Castle Pension,펜션,2급,010-9409-1365,봉평면 봉평북로 396-4,,,,,http://goldcastle.kr/,https://hotels.naver.com/KR1000013/hotels/N3644248?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
959,강원,959,강릉 경포대 백야 스파 오션뷰 가족 펜션,Gangneung Baekya Pension,펜션,1급,,대한민국 강원특별자치도 강릉,6.7,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070249542?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
960,강원,960,카카오 펜션,Hoengseong Kakao Pension,펜션,4급,033-345-9044,둔내면 두원1길 20-12,,,,,http://www.cacaopension.kr/,https://hotels.naver.com/KR1000013/hotels/N3646039?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
961,강원,961,홍천 드림원풀빌라,Hongcheon Dream One Pool Villa,펜션,3급,,강원도 홍천군 내촌면 아홉사리로 476-14,,,,,http://www.xn--hy1bm6g80h83f9zr.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524587?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
962,강원,962,대교 펜션,Wonju Daegyo Pension,펜션,2급,010-7769-5555,신림면 도원운학로 1005,8,,,,http://bigpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3644368?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
963,강원,963,아카시아펜션,Hwacheon Acacia Pension,펜션,3급,,강원 화천군 사내면 창안산길 8-56,8.2,,,,http://kbs1.kr/h/gwhwchacasia,https://hotels.naver.com/KR1000013/hotels/KYK1070534228?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
964,강원,964,메종드로즈 펜션,Gangneung Maison de Rose,펜션,2급,010-2386-4615,연곡면 마산길 65,7.9,,,,http://maisonderose.kr/,https://hotels.naver.com/KR1000013/hotels/N3645172?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
965,강원,965,한우리펜션민박,Goseong Hanwori Pension,펜션,3급,,죽왕면 삼포민박촌1길 2-1,6.7,,,,http://hanworips.com/,https://hotels.naver.com/KR1000013/hotels/N5283133?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
966,강원,966,인제 다라니 펫 펜션,Inje Darani pet Pension,펜션,3급,,북면 사현동길 24,9,,,,https://darani.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7232301?adultCnt=2&pageIndex=69&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
967,강원,967,해들목펜션,Haedeulmok Pension,펜션,2급,033-336-6776,봉평면 효석문학길 63-17,,,,,http://pchaedlmok.com/,https://hotels.naver.com/KR1000013/hotels/N3643920?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
968,강원,968,미스터슬로우,Mr. Slow,펜션,2급,033-638-1288,영랑해안길 155,7.9,,4.3,,http://mrslow.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3775686?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
969,강원,969,치악산 클럽 펜션,Wonju Chiaksan Club Pension,펜션,2급,033-765-1095,신림면 성남로 142,,,,,http://xn--o39a91oh6buzax24an4gzoz.kr/,https://hotels.naver.com/KR1000013/hotels/N3643985?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
970,강원,970,루이 펜션,Louis Pension,펜션,3급,,남산면 노일길 40-24,,,,,http://www.gcwhangto.kr/,https://hotels.naver.com/KR1000013/hotels/N5278159?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
971,강원,971,춘천 살롱드방동펜션,Chuncheon Salongdebang Pension,펜션,3급,,강원도 춘천시 서면 당산1길 123,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070701323?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
972,강원,972,횡성 음악펜션,Hoengseong Music Pension,펜션,3급,,강원 횡성군 서원면 월송석화로 98-37,4.8,,,,http://www.musicpension.net/,https://hotels.naver.com/KR1000013/hotels/KYK7853826?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
973,강원,973,가리왕산관광농원펜션,Jeongseon Gariwangsan Pension,펜션,2급,,정선읍 청량길 8,9.2,,,,,https://hotels.naver.com/KR1000013/hotels/N5286536?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
974,강원,974,횡성 써니힐글램핑펜션,Hoengseong Sunny Hill Glamping Pension,펜션,3급,,강원도 횡성군 우천면 경강로 3487-22,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7232042?adultCnt=2&pageIndex=70&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
